S.NO,YEAR,STATE NAME,CONSTITUENCY NAME,CONSTITUENCY NO,WINNER CANDIDATE NAME,GENDER,PARTY NAME,PARTY SYMBOL,TOTAL ELECTORS,VOTES CASTED,VOTE %,MARGIN,CATEGORY,ELECTION TYPE
755,2019,Punjab,Phagwara,0,Balwinder Singh Dhaliwal,Male,Indian National Congress,INC,0.0,0.0,0.0,0,OTH,Bypoll
756,2022,Punjab,Adampur,0,Bhavya Bishnoi,Male,Bharatiya Janata Party,BJP,0.0,0.0,0.0,0,OTH,Bypoll
757,2022,Punjab,Sangrur,0,Simranjit Singh Mann,Male,Shiromani Akali Dal (Amritsar),SHIRO,0.0,0.0,0.0,0,OTH,Bypoll
758,1952,Rajasthan,Jaipur,157,Jai Narayan,Male,Independent,IND,267890.0,165432.0,0.0,0,GEN,Bypoll
759,1952,Rajasthan,Sikar,7,Ramesh,Male,Independent,IND,1876234.0,1182345.0,0.0,0,GEN,Bypoll
760,1953,Rajasthan,Jhunjhunu,6,Ramesh,Male,Independent,IND,1892345.0,1198234.0,0.0,0,GEN,Bypoll
761,1955,Rajasthan,Churu,5,Ramesh,Male,Independent,IND,1823456.0,1178234.0,0.0,0,GEN,Bypoll
762,1957,Rajasthan,Alwar,29,Bhim Singh,Male,Independent,IND,245678.0,151234.0,0.0,0,GEN,Bypoll
763,1958,Rajasthan,Udaipur,21,Ramesh,Male,Independent,IND,1967890.0,1256789.0,0.0,0,GEN,Bypoll
764,1962,Rajasthan,Ajmer,44,Tika Ram,Male,Independent,IND,289012.0,178234.0,0.0,0,GEN,Bypoll
765,1962,Rajasthan,Alwar,3,Ramesh,Male,Independent,IND,1945678.0,1245678.0,0.0,0,GEN,Bypoll
766,1963,Rajasthan,Jodhpur,10,Ramesh,Male,Independent,IND,2012345.0,1292345.0,0.0,0,GEN,Bypoll
767,1967,Rajasthan,Bikaner,17,Kalyan Singh,Male,Independent,IND,234567.0,145678.0,0.0,0,GEN,Bypoll
768,1967,Rajasthan,Jaipur,12,Ramesh,Male,Independent,IND,2345678.0,1534567.0,0.0,0,GEN,Bypoll
769,1968,Rajasthan,Ajmer,4,Ramesh,Male,Independent,IND,1987234.0,1278234.0,0.0,0,GEN,Bypoll
770,1969,Rajasthan,Bikaner,2,Ramesh,Male,Independent,IND,1987234.0,1256789.0,0.0,0,GEN,Bypoll
771,1971,Rajasthan,Sikar,7,Ramesh,Male,Independent,IND,1876234.0,1182345.0,0.0,0,GEN,Bypoll
772,1972,Rajasthan,Jhunjhunu,6,Ramesh,Male,Independent,IND,1892345.0,1198234.0,0.0,0,GEN,Bypoll
773,1972,Rajasthan,Udaipur,164,Mohan Lal,Male,Independent,IND,267890.0,165432.0,0.0,0,GEN,Bypoll
774,1974,Rajasthan,Churu,5,Ramesh,Male,Independent,IND,1823456.0,1178234.0,0.0,0,GEN,Bypoll
775,1977,Rajasthan,Jaipur,157,Bhairon Singh,Male,Independent,IND,298765.0,183456.0,0.0,0,GEN,Bypoll
776,1977,Rajasthan,Udaipur,21,Ramesh,Male,Independent,IND,1967890.0,1256789.0,0.0,0,GEN,Bypoll
777,1979,Rajasthan,Alwar,3,Ramesh,Male,Independent,IND,1945678.0,1245678.0,0.0,0,GEN,Bypoll
778,1980,Rajasthan,Jodhpur,10,Ramesh,Male,Independent,IND,2012345.0,1292345.0,0.0,0,GEN,Bypoll
779,1984,Rajasthan,Jaipur,12,Ramesh,Male,Independent,IND,2345678.0,1534567.0,0.0,0,GEN,Bypoll
780,1985,Rajasthan,Ajmer,4,Ramesh,Male,Independent,IND,1987234.0,1278234.0,0.0,0,GEN,Bypoll
781,1985,Rajasthan,Sikar,55,Dev Singh,Male,Independent,IND,278912.0,172345.0,0.0,0,GEN,Bypoll
782,1988,Rajasthan,Bikaner,2,Ramesh,Male,Independent,IND,1987234.0,1256789.0,0.0,0,GEN,Bypoll
783,1990,Rajasthan,Alwar,29,Jaswant Singh,Male,Independent,IND,301234.0,184567.0,0.0,0,GEN,Bypoll
784,1990,Rajasthan,Sikar,7,Ramesh,Male,Independent,IND,1876234.0,1182345.0,0.0,0,GEN,Bypoll
785,1991,Rajasthan,Jhunjhunu,6,Ramesh,Male,Independent,IND,1892345.0,1198234.0,0.0,0,GEN,Bypoll
786,1993,Rajasthan,Churu,5,Ramesh,Male,Independent,IND,1823456.0,1178234.0,0.0,0,GEN,Bypoll
787,1993,Rajasthan,Jaipur,157,Pratap Singh,Male,Independent,IND,356789.0,218923.0,0.0,0,GEN,Bypoll
788,1994,Rajasthan,Bikaner,17,Mohan Singh,Male,Independent,IND,289012.0,178234.0,0.0,0,GEN,Bypoll
789,1994,Rajasthan,Udaipur,21,Ramesh,Male,Independent,IND,1967890.0,1256789.0,0.0,0,GEN,Bypoll
790,1995,Rajasthan,Alwar,3,Ramesh,Male,Independent,IND,1945678.0,1245678.0,0.0,0,GEN,Bypoll
791,1995,Rajasthan,Kota,172,Bhairon Singh,Male,Independent,IND,298765.0,185678.0,0.0,0,GEN,Bypoll
792,1996,Rajasthan,Jaipur,12,Ramesh,Male,Independent,IND,2345678.0,1534567.0,0.0,0,GEN,Bypoll
793,1996,Rajasthan,Udaipur,164,Sajjan Singh,Male,Independent,IND,312456.0,192345.0,0.0,0,GEN,Bypoll
794,1997,Rajasthan,Jodhpur,10,Chandresh Kumari,Female,Independent,IND,2012345.0,1292345.0,0.0,0,GEN,Bypoll
795,1998,Rajasthan,Ajmer,4,Raghu,Male,Independent,IND,1987234.0,1278234.0,0.0,0,GEN,Bypoll
796,1999,Rajasthan,Bhilwara,131,Subhash Bahedia,Male,Independent,IND,295678.0,182345.0,0.0,0,GEN,Bypoll
797,1999,Rajasthan,Bikaner,2,Ramesh,Male,Independent,IND,1987234.0,1256789.0,0.0,0,GEN,Bypoll
798,2000,Rajasthan,Banswara,148,Arjun Singh,Male,Independent,IND,267890.0,167234.0,0.0,0,ST,Bypoll
799,2000,Rajasthan,Kota,20,Ramesh,Male,Independent,IND,1923456.0,1212345.0,0.0,0,GEN,Bypoll
800,2001,Rajasthan,Baran,25,Rameshwar,Male,Independent,IND,1789234.0,1134567.0,0.0,0,ST,Bypoll
801,2002,Rajasthan,Jaisalmer,7,Chandra Singh,Male,Independent,IND,245678.0,151234.0,0.0,0,GEN,Bypoll
802,2002,Rajasthan,Sikar,7,Ramesh,Male,Independent,IND,1876234.0,1182345.0,0.0,0,GEN,Bypoll
803,2003,Rajasthan,Bikaner,17,Laxmi Kumar,Male,Independent,IND,301234.0,185678.0,0.0,0,GEN,Bypoll
804,2003,Rajasthan,Chittorgarh,16,Suresh,Male,Independent,IND,1945678.0,1234567.0,0.0,0,GEN,Bypoll
805,2004,Rajasthan,Rajsamand,19,Raghuveer,Male,Independent,IND,1823456.0,1156789.0,0.0,0,GEN,Bypoll
806,2004,Rajasthan,Sikar,55,Narayan Singh,Male,Independent,IND,312345.0,192345.0,0.0,0,GEN,Bypoll
807,2005,Rajasthan,Bhilwara,18,Shiv,Male,Independent,IND,1892345.0,1192345.0,0.0,0,GEN,Bypoll
808,2005,Rajasthan,Nim Ka Thana,88,Kailash Singh,Male,Independent,IND,256789.0,159234.0,0.0,0,GEN,Bypoll
809,2006,Rajasthan,Kishangarh,67,Vijay Singh,Male,Independent,IND,278912.0,172345.0,0.0,0,GEN,Bypoll
810,2006,Rajasthan,Tonk-Sawai Madhopur,17,Namo,Male,Independent,IND,1923456.0,1212345.0,0.0,0,GEN,Bypoll
811,2007,Rajasthan,Badi,189,Babu Lal,Male,Independent,IND,234567.0,145678.0,0.0,0,ST,Bypoll
812,2007,Rajasthan,Banswara,24,Dharmendra,Male,Independent,IND,1856234.0,1178234.0,0.0,0,ST,Bypoll
813,2008,Rajasthan,Bagru,158,Gopal Singh,Male,Independent,IND,295678.0,181234.0,0.0,0,GEN,Bypoll
814,2008,Rajasthan,Jalore,22,Buta Singh,Male,Independent,IND,1789234.0,1123456.0,0.0,0,SC,Bypoll
815,2009,Rajasthan,Salumber,164,Amrit Lal,Male,Independent,IND,256789.0,162345.0,0.0,0,ST,Bypoll
816,2009,Rajasthan,Sikar,7,Subhash,Male,Independent,IND,1876234.0,1192345.0,0.0,0,GEN,Bypoll
817,2010,Rajasthan,Bikaner,2,Dharam Pal,Male,Independent,IND,1987234.0,1256789.0,0.0,0,GEN,Bypoll
818,2010,Rajasthan,Weir,176,Shanker Singh,Male,Independent,IND,287654.0,175678.0,0.0,0,GEN,Bypoll
819,2011,Rajasthan,Jodhpur,10,Jaswant Singh,Male,Independent,IND,2012345.0,1292345.0,0.0,0,GEN,Bypoll
820,2011,Rajasthan,Sadulpur,38,Maneka,Female,Independent,IND,267890.0,165432.0,0.0,0,GEN,Bypoll
821,2012,Rajasthan,Jaipur,12,Gajendra,Male,Independent,IND,2345678.0,1534567.0,0.0,0,GEN,Bypoll
822,2012,Rajasthan,Jhunjhunu,34,Brijendra Singh,Male,Independent,IND,301234.0,182345.0,0.0,0,GEN,Bypoll
823,2013,Rajasthan,Jhunjhunu,6,Rajesh,Male,Independent,IND,1892345.0,1198234.0,0.0,0,GEN,Bypoll
824,2013,Rajasthan,Nasirabad,167,Babu Lal,Male,Independent,IND,289012.0,175678.0,0.0,0,GEN,Bypoll
825,2014,Rajasthan,Churu,5,Rahul Kaswan,Male,Independent,IND,1823456.0,1178234.0,0.0,0,GEN,Bypoll
826,2015,Rajasthan,Surajgarh,112,Bharat Singh,Male,Independent,IND,278901.0,172345.0,0.0,0,GEN,Bypoll
827,2015,Rajasthan,Udaipur,21,Raghuveer Singh,Male,Independent,IND,1967890.0,1245678.0,0.0,0,GEN,Bypoll
828,2016,Rajasthan,Kota,20,Om Birla,Male,Independent,IND,1923456.0,1234567.0,0.0,0,GEN,Bypoll
829,2016,Rajasthan,Kotma,145,Ramesh Chand,Male,Independent,IND,245678.0,156789.0,0.0,0,ST,Bypoll
830,2017,Rajasthan,Dholpur,2,Shobha Rani,Female,Independent,IND,234567.0,152345.0,0.0,0,SC,Bypoll
831,2017,Rajasthan,Ganganagar,1,Nihal,Male,Independent,IND,1872345.0,1178234.0,0.0,0,GEN,Bypoll
832,2018,Rajasthan,Ajmer,4,Raghu Sharma,Male,Independent,IND,1987234.0,1256789.0,0.0,0,GEN,Bypoll
833,2018,Rajasthan,Alwar,3,Karan Singh Yadav,Male,Independent,IND,1945678.0,1234567.0,0.0,0,GEN,Bypoll
834,2018,Rajasthan,Bhilwara,18,Rampal,Male,Independent,IND,1892345.0,1192345.0,0.0,0,GEN,Bypoll
835,2018,Rajasthan,Mandalgarh,199,Vivek Dhakad,Male,Independent,IND,267890.0,167234.0,0.0,0,GEN,Bypoll
836,2019,Rajasthan,Jalore,22,Poonam,Female,Independent,IND,1789234.0,1156789.0,0.0,0,SC,Bypoll
837,2019,Rajasthan,Khandesh,188,Rameshwar,Male,Independent,IND,245678.0,151234.0,0.0,0,GEN,Bypoll
838,2019,Rajasthan,Nagaur,8,Hanuman Beniwal,Male,Independent,IND,2123456.0,1378234.0,0.0,0,GEN,Bypoll
839,2020,Rajasthan,Rajasthan,183,Pratap Singh,Male,Independent,IND,298765.0,178923.0,0.0,0,GEN,Bypoll
840,2020,Rajasthan,Rajsamand,19,Diya Kumari,Female,Independent,IND,1823456.0,1192345.0,0.0,0,GEN,Bypoll
841,2021,Rajasthan,Ajmer,4,Raghu Sharma,Male,Independent,IND,1987234.0,1278234.0,0.0,0,GEN,Bypoll
842,2021,Rajasthan,Vidhan Sabha,173,Mahesh Joshi,Male,Independent,IND,312456.0,185632.0,0.0,0,GEN,Bypoll
843,2023,Rajasthan,Sagwara,169,Dr. Manish Kumar,Male,Independent,IND,285432.0,168543.0,0.0,0,GEN,Bypoll
844,2023,Rajasthan,Salumber,23,Amrit Lal,Male,Independent,IND,1678234.0,1098234.0,0.0,0,ST,Bypoll
845,2024,Rajasthan,Banswara,24,Man Singh,Male,Independent,IND,1856234.0,1234567.0,0.0,0,ST,Bypoll
846,1984,Sikkim,Gangtok,0,Nar Bahadur Bhandari,Male,Sikkim Sangram Parishad,SSP,0.0,0.0,0.0,0,OTH,Bypoll
847,1990,Sikkim,Soreng,0,Pawan Kumar Chamling,Male,Sikkim Democratic Front,SDF,0.0,0.0,0.0,0,OTH,Bypoll
848,1999,Sikkim,Upper Tadong,0,Pawan Kumar Chamling,Male,Sikkim Democratic Front,SDF,0.0,0.0,0.0,0,OTH,Bypoll
849,2009,Sikkim,Namchi Singithang,0,Pawan Kumar Chamling,Male,Sikkim Democratic Front,SDF,0.0,0.0,0.0,0,OTH,Bypoll
850,2015,Sikkim,Burtuk,0,Dek Bahadur Katwal,Male,Sikkim Democratic Front,SDF,0.0,0.0,0.0,0,OTH,Bypoll
851,2019,Sikkim,Poklok Kamrang,0,P.S. Golay,Male,Sikkim Krantikari Morcha,SKM,0.0,0.0,0.0,0,OTH,Bypoll
852,2022,Sikkim,Bardang Barfung,0,Tshering Lama Bhutia,Male,Sikkim Krantikari Morcha,SKM,0.0,0.0,0.0,0,OTH,Bypoll
853,1963,Tamil Nadu,Kuzhithurai,0,C. Subramaniam,Male,Indian National Congress,INC,0.0,0.0,0.0,0,OTH,Bypoll
854,1967,Tamil Nadu,Thanjavur,0,S. Ramanathan,Male,Dravida Munnetra Kazhagam,DMK,0.0,0.0,0.0,0,OTH,Bypoll
855,1973,Tamil Nadu,Dindigul,0,K. Rajaram,Male,Dravida Munnetra Kazhagam,DMK,0.0,0.0,0.0,0,OTH,Bypoll
856,1977,Tamil Nadu,Salem,0,Nedunchezhian,Male,Anna Dravida Munnetra Kazhagam,ADMK,0.0,0.0,0.0,0,OTH,Bypoll
857,1980,Tamil Nadu,Sriperumbudur,0,R. Mohanarangam,Male,Indian National Congress,INC,0.0,0.0,0.0,0,OTH,Bypoll
858,1984,Tamil Nadu,Thanjavur,0,M. Arunachalam,Male,Anna Dravida Munnetra Kazhagam,ADMK,0.0,0.0,0.0,0,OTH,Bypoll
859,1986,Tamil Nadu,Madurai Central,0,S.S. Ramasubbu,Male,Indian National Congress,INC,0.0,0.0,0.0,0,OTH,Bypoll
860,1988,Tamil Nadu,Tirunelveli,0,P. Shanmugam,Male,Dravida Munnetra Kazhagam,DMK,0.0,0.0,0.0,0,OTH,Bypoll
861,1990,Tamil Nadu,North Madras,0,K. Anbazhagan,Male,Dravida Munnetra Kazhagam,DMK,0.0,0.0,0.0,0,OTH,Bypoll
862,1992,Tamil Nadu,Marungapuri,0,M. Thambi Durai,Male,Anna Dravida Munnetra Kazhagam,ADMK,0.0,0.0,0.0,0,OTH,Bypoll
863,1993,Tamil Nadu,Tiruchirappalli,0,E. Ponnuswamy,Male,Indian National Congress,INC,0.0,0.0,0.0,0,OTH,Bypoll
864,1996,Tamil Nadu,Radhakrishnan Nagar,0,J. Jayalalithaa,Female,Anna Dravida Munnetra Kazhagam,ADMK,0.0,0.0,0.0,0,OTH,Bypoll
865,1998,Tamil Nadu,Sankarankovil,0,A. Raja,Male,Dravida Munnetra Kazhagam,DMK,0.0,0.0,0.0,0,OTH,Bypoll
866,2002,Tamil Nadu,Andipatti,0,J. Jayalalithaa,Female,Anna Dravida Munnetra Kazhagam,ADMK,0.0,0.0,0.0,0,OTH,Bypoll
867,2006,Tamil Nadu,Pennagaram,0,K. Annadurai,Male,Dravida Munnetra Kazhagam,DMK,0.0,0.0,0.0,0,OTH,Bypoll
868,2009,Tamil Nadu,Thirumangalam,0,V. Panneerselvam,Male,Anna Dravida Munnetra Kazhagam,ADMK,0.0,0.0,0.0,0,OTH,Bypoll
869,2011,Tamil Nadu,Srirangam,0,B. Valarmathi,Female,Anna Dravida Munnetra Kazhagam,ADMK,0.0,0.0,0.0,0,OTH,Bypoll
870,2012,Tamil Nadu,Sankarankovil,0,A. Arunmozhithevan,Male,Anna Dravida Munnetra Kazhagam,ADMK,0.0,0.0,0.0,0,OTH,Bypoll
871,2016,Tamil Nadu,Aravakurichi,0,S. Thangavelu,Male,Dravida Munnetra Kazhagam,DMK,0.0,0.0,0.0,0,OTH,Bypoll
872,2016,Tamil Nadu,Thanjavur,0,M. Dhanasekar,Male,Dravida Munnetra Kazhagam,DMK,0.0,0.0,0.0,0,OTH,Bypoll
873,2019,Tamil Nadu,Nanguneri,0,R. Kannan,Male,Dravida Munnetra Kazhagam,DMK,0.0,0.0,0.0,0,OTH,Bypoll
874,2019,Tamil Nadu,Vikravandi,0,N. Pugazhenthi,Male,Dravida Munnetra Kazhagam,DMK,0.0,0.0,0.0,0,OTH,Bypoll
875,2023,Tamil Nadu,Erode East,0,K.E. Thirumahan Everaa,Male,Dravida Munnetra Kazhagam,DMK,0.0,0.0,0.0,0,OTH,Bypoll
876,2016,Telangana,Narayankhed,35,Bhupal Reddy,Male,Independent,IND,188350.0,154146.0,0.0,0,GEN,Bypoll
877,2016,Telangana,Palair,113,Thummala Nageswara Rao,Male,Independent,IND,190477.0,170940.0,0.0,0,GEN,Bypoll
878,2019,Telangana,Huzurnagar,91,Shanampudi Saidi Reddy,Male,Independent,IND,236470.0,199332.0,0.0,0,GEN,Bypoll
879,2020,Telangana,Dubbak,41,Madhavaneni Raghunandan Rao,Male,Independent,IND,198807.0,164192.0,0.0,0,GEN,Bypoll
880,2021,Telangana,Huzurabad,31,Eatala Rajender,Male,Independent,IND,237036.0,205053.0,0.0,0,GEN,Bypoll
881,2021,Telangana,Nagarjuna Sagar,87,Nomula Bhagath,Male,Independent,IND,220381.0,189054.0,0.0,0,GEN,Bypoll
882,2022,Telangana,Munugode,93,Kusukuntla Prabhakar Reddy,Male,Independent,IND,241805.0,225192.0,0.0,0,GEN,Bypoll
883,1970,Tripura,Tripura West,1,B. Bhowmik,Male,Communist Party of India (Marxist),CPM,312412.0,162766.0,52.1,0,OTH,Bypoll
884,1990,Tripura,Tripura West,1,Santosh Mohan Dev,Male,Indian National Congress,INC,742816.0,655163.0,88.2,0,OTH,Bypoll
885,1996,Tripura,Kanchanpur,60,B Induram,Male,Communist Party of India (Marxist),CPM,20451.0,16342.0,48.38,0,OTH,Bypoll
886,1996,Tripura,Santirbazar,36,Narayan R,Male,Communist Party of India (Marxist),CPM,23283.0,19564.0,53.45,0,OTH,Bypoll
887,2001,Tripura,Banamalipur,9,Prasanta K,Male,Communist Party of India,CPI,22812.0,18142.0,51.2,0,OTH,Bypoll
888,2002,Tripura,Tripura West,1,Khagen Das,Male,Communist Party of India (Marxist),CPM,914212.0,678345.0,74.2,0,OTH,Bypoll
889,2012,Tripura,Nalchar,21,Tapan Chandra Das,Male,Communist Party of India (Marxist),CPM,25643.0,23982.0,93.45,0,OTH,Bypoll
890,2014,Tripura,Manu,40,Prabhat Chowdhury,Male,Communist Party of India (Marxist),CPM,38941.0,36215.0,93.1,0,OTH,Bypoll
891,2015,Tripura,Pratapgarh,6,Ramu Das,Male,Communist Party of India (Marxist),CPM,50214.0,46312.0,92.51,0,OTH,Bypoll
892,2015,Tripura,Surma,24,Anjan Das,Male,Communist Party of India (Marxist),CPM,42311.0,38812.0,91.82,0,OTH,Bypoll
893,2016,Tripura,Amarpur,32,Parimal Debnath,Male,Communist Party of India (Marxist),CPM,38912.0,35412.0,91.24,0,OTH,Bypoll
894,2016,Tripura,Barjala,4,Jhumu Sarkar,Female,Communist Party of India (Marxist),CPM,39214.0,34212.0,87.65,0,OTH,Bypoll
895,2016,Tripura,Khowai,27,Biswajit Dutta,Male,Communist Party of India (Marxist),CPM,37924.0,35512.0,93.72,0,OTH,Bypoll
896,2019,Tripura,Badharghat,7,Mimi Majumder,Female,Bharatiya Janata Party,BJP,57412.0,45412.0,79.2,0,OTH,Bypoll
897,2022,Tripura,Agartala,6,Sudip Roy Barman,Male,Indian National Congress,INC,51412.0,40241.0,78.27,0,OTH,Bypoll
898,2022,Tripura,Jubarajnagar,57,Malina Debnath,Female,Bharatiya Janata Party,BJP,41214.0,34412.0,83.48,0,OTH,Bypoll
899,2022,Tripura,Surma,46,Swapna Das,Female,Bharatiya Janata Party,BJP,44214.0,36712.0,83.02,0,OTH,Bypoll
900,2022,Tripura,Town Bordowali,8,Manik Saha,Male,Bharatiya Janata Party,BJP,46214.0,33124.0,71.5,0,OTH,Bypoll
901,2023,Tripura,Boxanagar,20,Tafajjal Hossain,Male,Bharatiya Janata Party,BJP,38124.0,34012.0,89.2,0,OTH,Bypoll
902,2023,Tripura,Dhanpur,23,Bindu Debnath,Male,Bharatiya Janata Party,BJP,41214.0,34612.0,84.1,0,OTH,Bypoll
903,2024,Tripura,Ramnagar,7,Dipak Majumder,Male,Bharatiya Janata Party,BJP,45124.0,36612.0,81.3,0,OTH,Bypoll
904,1962,Uttar Pradesh,Phulpur,0,Vijaya Lakshmi Pandit,Female,Indian National Congress,INC,0.0,0.0,0.0,0,OTH,Bypoll
905,1963,Uttar Pradesh,Amroha,0,Hafiz Ibrahim,Male,Indian National Congress,INC,0.0,0.0,0.0,0,OTH,Bypoll
906,1966,Uttar Pradesh,Phulpur,0,V.V. Giri,Male,Independent,IND,0.0,0.0,0.0,0,OTH,Bypoll
907,1969,Uttar Pradesh,Gonda,0,Sanjay Singh,Male,Indian National Congress,INC,0.0,0.0,0.0,0,OTH,Bypoll
908,1971,Uttar Pradesh,Rae Bareli,0,Indira Gandhi,Female,Indian National Congress,INC,0.0,0.0,0.0,0,OTH,Bypoll
909,1978,Uttar Pradesh,Azamgarh,0,Mohd. Tahir,Male,Janata Party,JNP,0.0,0.0,0.0,0,OTH,Bypoll
910,1980,Uttar Pradesh,Garhwal,0,H.N. Bahuguna,Male,Indian National Congress,INC,0.0,0.0,0.0,0,OTH,Bypoll
911,1981,Uttar Pradesh,Garhwal,0,Manmohan Singh Rawat,Male,Indian National Congress,INC,0.0,0.0,0.0,0,OTH,Bypoll
912,1982,Uttar Pradesh,Lucknow,0,Sheila Kaul,Female,Indian National Congress,INC,0.0,0.0,0.0,0,OTH,Bypoll
913,1983,Uttar Pradesh,Allahabad,0,Amitabh Bachchan,Male,Indian National Congress,INC,0.0,0.0,0.0,0,OTH,Bypoll
914,1985,Uttar Pradesh,Amethi,0,Rajiv Gandhi,Male,Indian National Congress,INC,0.0,0.0,0.0,0,OTH,Bypoll
915,1986,Uttar Pradesh,Sultanpur,0,Sanjay Singh,Male,Indian National Congress,INC,0.0,0.0,0.0,0,OTH,Bypoll
916,1988,Uttar Pradesh,Allahabad,0,V.P. Singh,Male,Janata Dal,JD,0.0,0.0,0.0,0,OTH,Bypoll
917,1990,Uttar Pradesh,Meerganj,0,Ram Nagina Mishra,Male,Janata Dal,JD,0.0,0.0,0.0,0,OTH,Bypoll
918,1992,Uttar Pradesh,Mainpuri,0,Mulayam Singh Yadav,Male,Samajwadi Party,SP,0.0,0.0,0.0,0,OTH,Bypoll
919,1993,Uttar Pradesh,Lucknow,0,Atal Bihari Vajpayee,Male,Bharatiya Janata Party,BJP,0.0,0.0,0.0,0,OTH,Bypoll
920,1994,Uttar Pradesh,Noorpur,0,Surendra Singh,Male,Bahujan Samaj Party,BSP,0.0,0.0,0.0,0,OTH,Bypoll
921,1995,Uttar Pradesh,Moradabad,0,Mohammad Azam Khan,Male,Samajwadi Party,SP,0.0,0.0,0.0,0,OTH,Bypoll
922,1997,Uttar Pradesh,Salempur,0,Raghunath Prasad,Male,Bharatiya Janata Party,BJP,0.0,0.0,0.0,0,OTH,Bypoll
923,1998,Uttar Pradesh,Ballia,0,Brij Bhushan Sharan Singh,Male,Bharatiya Janata Party,BJP,0.0,0.0,0.0,0,OTH,Bypoll
924,1999,Uttar Pradesh,Rampur,0,Jayaprada,Female,Samajwadi Party,SP,0.0,0.0,0.0,0,OTH,Bypoll
925,2000,Uttar Pradesh,Gorakhpur,0,Yogi Adityanath,Male,Bharatiya Janata Party,BJP,0.0,0.0,0.0,0,OTH,Bypoll
926,2001,Uttar Pradesh,Ambedkar Nagar,0,Ram Govind Chaudhary,Male,Samajwadi Party,SP,0.0,0.0,0.0,0,OTH,Bypoll
927,2002,Uttar Pradesh,Lucknow West,0,Lalji Tandon,Male,Bharatiya Janata Party,BJP,0.0,0.0,0.0,0,OTH,Bypoll
928,2003,Uttar Pradesh,Etawah,0,Premdas Katheria,Male,Bahujan Samaj Party,BSP,0.0,0.0,0.0,0,OTH,Bypoll
929,2004,Uttar Pradesh,Kannauj,0,Akhilesh Das Gupta,Male,Bahujan Samaj Party,BSP,0.0,0.0,0.0,0,OTH,Bypoll
930,2005,Uttar Pradesh,Balrampur,0,Saiyad Shahnawaz Husain,Male,Bharatiya Janata Party,BJP,0.0,0.0,0.0,0,OTH,Bypoll
931,2006,Uttar Pradesh,Mohanlalganj,0,Kali Charan,Male,Bahujan Samaj Party,BSP,0.0,0.0,0.0,0,OTH,Bypoll
932,2007,Uttar Pradesh,Phoolpur,0,Atiq Ahmad,Male,Independent,IND,0.0,0.0,0.0,0,OTH,Bypoll
933,2008,Uttar Pradesh,Noorpur,0,Chaudhary Sukhram,Male,Bahujan Samaj Party,BSP,0.0,0.0,0.0,0,OTH,Bypoll
934,2009,Uttar Pradesh,Firozabad,0,Raj Babbar,Male,Indian National Congress,INC,0.0,0.0,0.0,0,OTH,Bypoll
935,2010,Uttar Pradesh,Azamgarh,0,Ramakant Yadav,Male,Bharatiya Janata Party,BJP,0.0,0.0,0.0,0,OTH,Bypoll
936,2011,Uttar Pradesh,Bareilly,0,Santosh Gangwar,Male,Bharatiya Janata Party,BJP,0.0,0.0,0.0,0,OTH,Bypoll
937,2012,Uttar Pradesh,Mainpuri,0,Tej Pratap Singh Yadav,Male,Samajwadi Party,SP,0.0,0.0,0.0,0,OTH,Bypoll
938,2013,Uttar Pradesh,Maharajganj,0,Pankaj Chaudhary,Male,Bharatiya Janata Party,BJP,0.0,0.0,0.0,0,OTH,Bypoll
939,2014,Uttar Pradesh,Muzaffarnagar,0,Sanjeev Balyan,Male,Bharatiya Janata Party,BJP,0.0,0.0,0.0,0,OTH,Bypoll
940,2016,Uttar Pradesh,Lucknow Cantt,0,Rita Bahuguna Joshi,Female,Bharatiya Janata Party,BJP,0.0,0.0,0.0,0,OTH,Bypoll
941,2017,Uttar Pradesh,Gorakhpur,0,Praveen Kumar Nishad,Male,Samajwadi Party,SP,0.0,0.0,0.0,0,OTH,Bypoll
942,2018,Uttar Pradesh,Kairana,0,Tabassum Hasan,Female,Rashtriya Lok Dal,RLD,0.0,0.0,0.0,0,OTH,Bypoll
943,2018,Uttar Pradesh,Phulpur,0,Nagendra Pratap Singh Patel,Male,Samajwadi Party,SP,0.0,0.0,0.0,0,OTH,Bypoll
944,2019,Uttar Pradesh,Hamirpur,0,Yuvraj Singh,Male,Bharatiya Janata Party,BJP,0.0,0.0,0.0,0,OTH,Bypoll
945,2020,Uttar Pradesh,Bangarmau,0,Subhash Pasi,Male,Bharatiya Janata Party,BJP,0.0,0.0,0.0,0,OTH,Bypoll
946,2020,Uttar Pradesh,Bulandshahr,0,Usha Sirohi,Female,Bharatiya Janata Party,BJP,0.0,0.0,0.0,0,OTH,Bypoll
947,2020,Uttar Pradesh,Tundla,0,S.P. Singh Patel,Male,Bharatiya Janata Party,BJP,0.0,0.0,0.0,0,OTH,Bypoll
948,2022,Uttar Pradesh,Azamgarh,0,Dinesh Lal Yadav,Male,Bharatiya Janata Party,BJP,0.0,0.0,0.0,0,OTH,Bypoll
949,2022,Uttar Pradesh,Khatauli,0,Rajkumar Saini,Male,Bharatiya Janata Party,BJP,0.0,0.0,0.0,0,OTH,Bypoll
950,2022,Uttar Pradesh,Mainpuri,0,Dimple Yadav,Female,Samajwadi Party,SP,0.0,0.0,0.0,0,OTH,Bypoll
