S.NO,YEAR,STATE NAME,CONSTITUENCY NAME,CONSTITUENCY NO,WINNER CANDIDATE NAME,GENDER,PARTY NAME,PARTY SYMBOL,TOTAL ELECTORS,VOTES CASTED,VOTE %,MARGIN,CATEGORY,ELECTION TYPE
171,1955,Andhra Pradesh,Vemur,83,Kalluri Chandramouli,Male,Indian National Congress,INC,63450.0,48846.0,67.84,17428,GEN,Vidhan Sabha
172,1955,Andhra Pradesh,Venkatagiri,115,Padileti Venkataswami Reddi,Male,Indian National Congress,INC,106050.0,130879.0,33.74,0,GEN,Vidhan Sabha
173,1955,Andhra Pradesh,Venukonda,99,Nalabolu Govindrajulu,Male,Independent,IND,71749.0,39861.0,51.49,1189,GEN,Vidhan Sabha
174,1955,Andhra Pradesh,Vijayawada North,71,Marupilla Chitti,Male,Independent,IND,48752.0,30798.0,55.5,4023,GEN,Vidhan Sabha
175,1955,Andhra Pradesh,Vijyavada South,70,Ayyadevara Kaleswar Rao,Male,Independent,IND,49194.0,24696.0,63.42,8095,GEN,Vidhan Sabha
176,1955,Andhra Pradesh,Visakhapatnam,23,Ankitham Venkatabhanojirao,Male,Indian National Congress,INC,58132.0,26411.0,58.52,8502,GEN,Vidhan Sabha
177,1955,Andhra Pradesh,Vizianagaram,20,Pusapati Viziarama Gajapatiraju,Male,Independent,IND,59469.0,31789.0,86.21,24120,GEN,Vidhan Sabha
178,1955,Andhra Pradesh,Vunukuru,12,Chelikani Sreeranga Naikulu,Male,Independent,IND,64300.0,37372.0,39.7,2819,GEN,Vidhan Sabha
179,1955,Andhra Pradesh,Vuyyur,77,Kakani Venkataratnam,Male,Indian National Congress,INC,51505.0,42005.0,51.47,1239,GEN,Vidhan Sabha
180,1955,Andhra Pradesh,Yellamanchili,31,Chintalapati V.S. Raju,Male,Independent,IND,62758.0,30990.0,37.5,3660,GEN,Vidhan Sabha
181,1955,Andhra Pradesh,Yemmiganur,157,Sanjivayya,Male,Independent,IND,106549.0,102527.0,33.6,0,GEN,Vidhan Sabha
182,1955,Andhra Pradesh,Yerragondipalem,167,Nakka Venkatayya,Male,Independent,IND,53245.0,29845.0,45.3,1235,GEN,Vidhan Sabha
183,1957,Andhra Pradesh,Adilabad,30,K. Ashanna,Male,Indian National Congress,INC,365889.0,176662.0,48.28,5912,GEN,Lok Sabha
184,1957,Andhra Pradesh,Adoni,22,Pendekanti Venkata Subbaiah,Male,Indian National Congress,INC,393171.0,117937.0,30.0,48653,GEN,Lok Sabha
185,1957,Andhra Pradesh,Anantapur,20,T. Nagi Reddy,Male,Communist Party of India,CPI,423056.0,194554.0,45.99,10801,GEN,Lok Sabha
186,1957,Andhra Pradesh,Chittoor,17,M. Ananthasayanam Ayyangar / M. V. Gangadharasiva,Male,Indian National Congress,INC,873993.0,244210.0,27.94,0,GEN,Lok Sabha
187,1957,Andhra Pradesh,Cuddapah,19,V. Rami Reddy,Male,Indian National Congress,INC,456005.0,197562.0,43.32,6256,GEN,Lok Sabha
188,1957,Andhra Pradesh,Eluru,8,Kumari Mothey Veda Kumari,Male,Indian National Congress,INC,418227.0,225340.0,53.88,5220,GEN,Lok Sabha
189,1957,Andhra Pradesh,Golugonda,4,Missula Suryanarayana Murthy / Kankipati Veeranna Padal,Male,Indian National Congress,INC,820319.0,493010.0,30.05,0,GEN,Lok Sabha
190,1957,Andhra Pradesh,Gudivada,9,Duggirala Balarama Krishnaiah,Male,Indian National Congress,INC,458205.0,284126.0,62.01,27620,GEN,Lok Sabha
191,1957,Andhra Pradesh,Guntur,13,K. Raghuramayya,Male,Indian National Congress,INC,505891.0,267579.0,52.89,58955,GEN,Lok Sabha
192,1957,Andhra Pradesh,Hindupur,21,K. V. Ramakrishna Reddy,Male,Indian National Congress,INC,401230.0,109671.0,27.33,26488,GEN,Lok Sabha
193,1957,Andhra Pradesh,Hyderabad,25,Vinayak Rao,Male,Indian National Congress,INC,283749.0,116614.0,41.1,57358,GEN,Lok Sabha
194,1957,Andhra Pradesh,Kakinada,6,B. S. Murthy / Mosalakanti Tirumala Rao,Male,Indian National Congress,INC,903182.0,745933.0,41.29,0,GEN,Lok Sabha
195,1957,Andhra Pradesh,Karimnagar,31,M. Sri Ranga Rao / M. R. Krishna,Male,Indian National Congress,INC,748201.0,732963.0,48.98,0,GEN,Lok Sabha
196,1957,Andhra Pradesh,Khammam,34,Vittal Rao,Male,Puducherry Democratic Front,TRS,376471.0,240837.0,63.97,5537,GEN,Lok Sabha
197,1957,Andhra Pradesh,Kurnool,23,Osman Ali Khan,Male,Indian National Congress,INC,422547.0,103268.0,24.44,67279,GEN,Lok Sabha
198,1957,Andhra Pradesh,Mahbubabad,33,E. Madhusudhan Rao,Male,Indian National Congress,INC,372879.0,200672.0,53.82,7256,GEN,Lok Sabha
199,1957,Andhra Pradesh,Mahbubnagar,24,J. Rameshwar Rao / Puli Rama Swamy,Male,Indian National Congress,INC,769063.0,646819.0,42.05,0,GEN,Lok Sabha
200,1957,Andhra Pradesh,Markapur,15,Chegireddi Bali Reddy,Male,Indian National Congress,INC,438204.0,170026.0,38.8,18805,GEN,Lok Sabha
201,1957,Andhra Pradesh,Masulipatnam,11,Mandali Venkata Krishna Rao,Male,Indian National Congress,INC,438973.0,258626.0,58.92,7551,GEN,Lok Sabha
202,1957,Andhra Pradesh,Medak,28,P. Hanmanth Rao,Male,Indian National Congress,INC,378686.0,189121.0,49.94,23901,GEN,Lok Sabha
203,1957,Andhra Pradesh,Nalgonda,35,D. Venkateswar Rao / D. Rajiah,Male,Puducherry Democratic Front,TRS,795291.0,859439.0,54.03,0,GEN,Lok Sabha
204,1957,Andhra Pradesh,Narsapur,7,Uddiraju Ramam,Male,Communist Party of India,CPI,457723.0,260037.0,56.81,35465,GEN,Lok Sabha
205,1957,Andhra Pradesh,Nellore,16,Rebala Lakshmi Narasa Reddy / B. Anjanappa,Male,Indian National Congress,INC,879574.0,621871.0,35.35,0,GEN,Lok Sabha
206,1957,Andhra Pradesh,Nizamabad,29,Harish Chandra Heda,Male,Indian National Congress,INC,402088.0,183763.0,45.7,37529,GEN,Lok Sabha
207,1957,Andhra Pradesh,Ongole,14,Ronda Narapa Reddy,Male,Indian National Congress,INC,477593.0,248545.0,52.04,24619,GEN,Lok Sabha
208,1957,Andhra Pradesh,Parvathipuram,2,B. Satyanarayana / Dippala Suri Dora,Male,Indian National Congress,INC,827104.0,494403.0,29.89,0,GEN,Lok Sabha
209,1957,Andhra Pradesh,Rajahmundry,5,D. Satyanarayana Raju,Male,Indian National Congress,INC,430056.0,0.0,0.0,0,GEN,Lok Sabha
210,1957,Andhra Pradesh,Rajampet,18,T. N. Viswanath Reddy,Male,Indian National Congress,INC,417694.0,0.0,0.0,0,GEN,Lok Sabha
211,1957,Andhra Pradesh,Secunderabad,26,Ahmed Mohiuddin,Male,Indian National Congress,INC,341797.0,147258.0,43.08,49148,GEN,Lok Sabha
212,1957,Andhra Pradesh,Srikakulam,1,Boddepalli Rajagopala Rao,Male,Indian National Congress,INC,416861.0,153238.0,36.76,16356,GEN,Lok Sabha
213,1957,Andhra Pradesh,Tenali,12,N. G. Ranga,Male,Indian National Congress,INC,460055.0,271205.0,58.95,28417,GEN,Lok Sabha
214,1957,Andhra Pradesh,Vicarabad,27,Sangam Lakshmi Bai,Female,Indian National Congress,INC,393492.0,0.0,0.0,0,GEN,Lok Sabha
215,1957,Andhra Pradesh,Vijayawada,10,Komarraju Achamamba,Female,Indian National Congress,INC,406776.0,239762.0,58.94,2088,GEN,Lok Sabha
216,1957,Andhra Pradesh,Visakhapatnam,3,Pusapati Vijayarama Gajapathi Raju,Male,Independent,IND,371425.0,136779.0,36.83,61114,GEN,Lok Sabha
217,1957,Andhra Pradesh,Warangal,32,Sadat Ali Khan,Male,Indian National Congress,INC,343246.0,199543.0,58.13,14955,GEN,Lok Sabha
218,1957,Andhra Pradesh,Adilabad,30,K. Ashanna,Male,Independent,IND,365889.0,176662.0,48.28,5912,GEN,Vidhan Sabha
219,1957,Andhra Pradesh,Adoni,22,Pendekanti Venkata Subbaiah,Male,Independent,IND,393171.0,117937.0,30.0,48653,GEN,Vidhan Sabha
220,1957,Andhra Pradesh,Alair,63,Arutla Ramchandra Reddy,Male,Independent,IND,53245.0,22810.0,60.82,4936,GEN,Vidhan Sabha
221,1957,Andhra Pradesh,Alampur,75,Jayalakshmi Devi,Female,Independent,IND,50214.0,22410.0,58.17,3660,GEN,Vidhan Sabha
222,1957,Andhra Pradesh,Anantapur,20,T. Nagi Reddy,Male,Independent,IND,423056.0,194554.0,45.99,10801,GEN,Vidhan Sabha
223,1957,Andhra Pradesh,Andole,17,Baswa Maniah,Male,Independent,IND,55253.0,24165.0,50.74,357,GEN,Vidhan Sabha
224,1957,Andhra Pradesh,Armoor,9,T. Anjiah,Male,Independent,IND,54880.0,28638.0,61.18,6404,GEN,Vidhan Sabha
225,1957,Andhra Pradesh,Asafnagar,27,Najmuddin Ansari,Male,Indian National Congress,INC,44716.0,17410.0,59.93,3456,GEN,Vidhan Sabha
226,1957,Andhra Pradesh,Asifabad,2,G. Narsimha Reddy,Male,Indian National Congress,INC,102773.0,43158.0,32.54,0,GEN,Vidhan Sabha
227,1957,Andhra Pradesh,Balkonda,10,Ranga Reddy,Male,Indian National Congress,INC,51591.0,24163.0,60.77,5208,GEN,Vidhan Sabha
228,1957,Andhra Pradesh,Banswada,12,Seeta Kumari,Female,Indian National Congress,INC,53245.0,22810.0,60.82,4936,GEN,Vidhan Sabha
229,1957,Andhra Pradesh,Begum Bazar,26,A. Vinayak Rao,Male,Indian National Congress,INC,48158.0,21631.0,62.03,5208,GEN,Vidhan Sabha
230,1957,Andhra Pradesh,Bhadrachalam,58,Syamala Seetharamaiah,Male,Independent,IND,53910.0,25110.0,58.39,4213,GEN,Vidhan Sabha
231,1957,Andhra Pradesh,Bhongir,62,Ravi Narayana Reddy,Male,Independent,IND,51591.0,24163.0,60.77,5208,GEN,Vidhan Sabha
232,1957,Andhra Pradesh,Bodhan,7,Lakshmibai,Female,Independent,IND,54394.0,26413.0,65.84,8369,GEN,Vidhan Sabha
233,1957,Andhra Pradesh,Burgampad,57,P. Satyanarayana,Male,Independent,IND,50214.0,22410.0,58.17,3660,GEN,Vidhan Sabha
234,1957,Andhra Pradesh,Chevella,22,V. Rama Rao,Male,Indian National Congress,INC,50214.0,22410.0,58.17,3660,GEN,Vidhan Sabha
235,1957,Andhra Pradesh,Chinnur,4,G. Kodanda Ramaiah,Male,Independent,IND,53289.0,19837.0,63.66,5420,GEN,Vidhan Sabha
236,1957,Andhra Pradesh,Chittoor,17,M. Ananthasayanam Ayyangar / M. V. Gangadharasiva,Male,Independent,IND,873993.0,244210.0,27.94,0,GEN,Vidhan Sabha
237,1957,Andhra Pradesh,Choopadandi,43,B. Rajaram,Male,Indian National Congress,INC,52108.0,21631.0,57.99,3456,GEN,Vidhan Sabha
238,1957,Andhra Pradesh,Cuddapah,19,V. Rami Reddy,Male,Independent,IND,456005.0,197562.0,43.32,6256,GEN,Vidhan Sabha
239,1957,Andhra Pradesh,Deverkonda,68,P. Venkata Ramulu,Male,Puducherry Democratic Front,Steering Wheel,115051.0,80158.0,30.13,0,GEN,Vidhan Sabha
240,1957,Andhra Pradesh,Dharmsagar,49,T. Hayagrivachari,Male,Indian National Congress,INC,53910.0,25110.0,58.39,4213,GEN,Vidhan Sabha
241,1957,Andhra Pradesh,Dommat,37,Anantha Reddy,Male,Puducherry Democratic Front,Steering Wheel,56132.0,26413.0,65.84,8369,GEN,Vidhan Sabha
242,1957,Andhra Pradesh,Eluru,8,Kumari Mothey Veda Kumari,Male,Independent,IND,418227.0,225340.0,53.88,5220,GEN,Vidhan Sabha
243,1957,Andhra Pradesh,Gadwal,74,D.K. Satya Reddy,Male,Independent,IND,51352.0,19837.0,55.31,2110,GEN,Vidhan Sabha
244,1957,Andhra Pradesh,Gajwel,36,J.V. Narasinga Rao,Male,Indian National Congress,INC,112854.0,78158.0,34.62,0,GEN,Vidhan Sabha
245,1957,Andhra Pradesh,Ghanpur,50,S.V. Raju,Male,Indian National Congress,INC,54201.0,24313.0,61.94,5805,GEN,Vidhan Sabha
246,1957,Andhra Pradesh,Golugonda,4,Missula Suryanarayana Murthy / Kankipati Veeranna Padal,Male,Independent,IND,820319.0,493010.0,30.05,0,GEN,Vidhan Sabha
247,1957,Andhra Pradesh,Gudivada,9,Duggirala Balarama Krishnaiah,Male,Independent,IND,458205.0,284126.0,62.01,27620,GEN,Vidhan Sabha
248,1957,Andhra Pradesh,Guntur,13,K. Raghuramayya,Male,Independent,IND,505891.0,267579.0,52.89,58955,GEN,Vidhan Sabha
249,1957,Andhra Pradesh,High Court,28,Gopal Rao Ekbote,Male,Independent,IND,46201.0,20403.0,61.77,4809,GEN,Vidhan Sabha
250,1957,Andhra Pradesh,Hindupur,21,K. V. Ramakrishna Reddy,Male,Independent,IND,401230.0,109671.0,27.33,26488,GEN,Vidhan Sabha
251,1957,Andhra Pradesh,Huzurabad,46,G. Ramulu,Male,Indian National Congress,INC,115051.0,80158.0,30.13,0,GEN,Vidhan Sabha
252,1957,Andhra Pradesh,Huzurnagar,66,Dodda Narasaiah,Male,Independent,IND,53716.0,21309.0,61.28,4809,GEN,Vidhan Sabha
253,1957,Andhra Pradesh,Hyderabad,25,Vinayak Rao,Male,Independent,IND,283749.0,116614.0,41.1,57358,GEN,Vidhan Sabha
254,1957,Andhra Pradesh,Ibrahimpatan,23,M.N. Lakshminarsaiah,Male,Indian National Congress,INC,53910.0,25110.0,58.39,4213,GEN,Vidhan Sabha
255,1957,Andhra Pradesh,Jadcherla,76,B. Raja Ram,Male,Independent,IND,53910.0,25110.0,58.39,4213,GEN,Vidhan Sabha
256,1957,Andhra Pradesh,Jagtial,40,D. Hanumantha Rao,Male,Indian National Congress,INC,53245.0,22810.0,60.82,4936,GEN,Vidhan Sabha
257,1957,Andhra Pradesh,Jannagaon,52,G. Ramareddy,Male,Indian National Congress,INC,112854.0,75903.0,30.55,0,GEN,Vidhan Sabha
258,1957,Andhra Pradesh,Jubilee Hills,34,Mehdi Nawaz Jung,Male,Indian National Congress,INC,115082.0,84158.0,34.62,0,GEN,Vidhan Sabha
259,1957,Andhra Pradesh,Jukkal,13,Madhav Rao,Male,Independent,IND,49114.0,18349.0,55.89,2163,GEN,Vidhan Sabha
260,1957,Andhra Pradesh,Kakinada,6,B. S. Murthy / Mosalakanti Tirumala Rao,Male,Independent,IND,903182.0,745933.0,41.29,0,GEN,Vidhan Sabha
261,1957,Andhra Pradesh,Kalwakurthi,70,Talari Kondala Rao,Male,Indian National Congress,INC,115082.0,80158.0,30.13,0,GEN,Vidhan Sabha
262,1957,Andhra Pradesh,Kamareddy,11,Rajeshwar,Male,Indian National Congress,INC,103116.0,65491.0,26.11,0,GEN,Vidhan Sabha
263,1957,Andhra Pradesh,Kamarepalli,39,Rajeshwar Rao,Male,Independent,IND,51591.0,24163.0,60.77,5208,GEN,Vidhan Sabha
264,1957,Andhra Pradesh,Karimnagar,31,M. Sri Ranga Rao / M. R. Krishna,Male,Independent,IND,748201.0,732963.0,48.98,0,GEN,Vidhan Sabha
265,1957,Andhra Pradesh,Khammam,34,Vittal Rao,Male,Independent,IND,376471.0,240837.0,63.97,5537,GEN,Vidhan Sabha
266,1957,Andhra Pradesh,Kodangal,78,Achutha Reddy,Male,Independent,IND,55538.0,19837.0,55.31,2110,GEN,Vidhan Sabha
267,1957,Andhra Pradesh,Kollapur,77,M. Narsing Rao,Male,Independent,IND,54201.0,24313.0,61.94,5805,GEN,Vidhan Sabha
268,1957,Andhra Pradesh,Kurnool,23,Osman Ali Khan,Male,Independent,IND,422547.0,103268.0,24.44,67279,GEN,Vidhan Sabha
269,1957,Andhra Pradesh,Luxettipet,3,G.V. Pitambar Rao,Male,Independent,IND,58198.0,29819.0,60.68,6368,GEN,Vidhan Sabha
270,1957,Andhra Pradesh,Mahbubabad,33,E. Madhusudhan Rao,Male,Independent,IND,372879.0,200672.0,53.82,7256,GEN,Vidhan Sabha
271,1957,Andhra Pradesh,Mahbubnagar,24,J. Rameshwar Rao / Puli Rama Swamy,Male,Independent,IND,769063.0,646819.0,42.05,0,GEN,Vidhan Sabha
272,1957,Andhra Pradesh,Makthal,73,Bannappa,Male,Independent,IND,113811.0,74158.0,34.62,0,GEN,Vidhan Sabha
273,1957,Andhra Pradesh,Malakpet,29,Mir Ahmed Ali Khan,Male,Independent,IND,45538.0,19837.0,55.31,2110,GEN,Vidhan Sabha
274,1957,Andhra Pradesh,Markapur,15,Chegireddi Bali Reddy,Male,Independent,IND,438204.0,170026.0,38.8,18805,GEN,Vidhan Sabha
275,1957,Andhra Pradesh,Masulipatnam,11,Mandali Venkata Krishna Rao,Male,Independent,IND,438973.0,258626.0,58.92,7551,GEN,Vidhan Sabha
276,1957,Andhra Pradesh,Medak,28,P. Hanmanth Rao,Male,Independent,IND,378686.0,189121.0,49.94,23901,GEN,Vidhan Sabha
277,1957,Andhra Pradesh,Medchal,35,Gopal Reddy,Male,Independent,IND,54394.0,24313.0,61.94,5805,GEN,Vidhan Sabha
278,1957,Andhra Pradesh,Metpalli,41,J. Chokka Rao,Male,Independent,IND,49114.0,18349.0,55.89,2163,GEN,Vidhan Sabha
279,1957,Andhra Pradesh,Miryalguda,67,C. Venkatreddy,Male,Puducherry Democratic Front,Steering Wheel,51352.0,19837.0,55.31,2110,GEN,Vidhan Sabha
280,1957,Andhra Pradesh,Mudhole,6,Gopidi Ganga Reddy,Male,Independent,IND,49873.0,21309.0,59.88,4213,GEN,Vidhan Sabha
281,1957,Andhra Pradesh,Mulug,47,S. Rajeshwar Rao,Male,Puducherry Democratic Front,Steering Wheel,51352.0,19837.0,55.31,2110,GEN,Vidhan Sabha
282,1957,Andhra Pradesh,Musheerabad,24,K. Seethiah Gupta,Male,Independent,IND,54201.0,24313.0,61.94,5805,GEN,Vidhan Sabha
283,1957,Andhra Pradesh,Nagarkurnool,69,J. Rameshwar Rao,Male,Independent,IND,112854.0,75903.0,30.55,0,GEN,Vidhan Sabha
284,1957,Andhra Pradesh,Nakrekal,65,B. Dharma Biksham,Male,Independent,IND,57440.0,34168.0,60.77,7358,GEN,Vidhan Sabha
285,1957,Andhra Pradesh,Nalgonda,35,D. Venkateswar Rao / D. Rajiah,Male,Independent,IND,795291.0,859439.0,54.03,0,GEN,Vidhan Sabha
286,1957,Andhra Pradesh,Narayankhed,14,Apprao Shetkar,Male,Indian National Congress,INC,52108.0,21631.0,57.99,3456,GEN,Vidhan Sabha
287,1957,Andhra Pradesh,Narsapur,7,Uddiraju Ramam,Male,Independent,IND,457723.0,260037.0,56.81,35465,GEN,Vidhan Sabha
288,1957,Andhra Pradesh,Nellore,16,Rebala Lakshmi Narasa Reddy / B. Anjanappa,Male,Independent,IND,879574.0,621871.0,35.35,0,GEN,Vidhan Sabha
289,1957,Andhra Pradesh,Nirmal,5,Muthiam Reddy,Male,Independent,IND,51289.0,24115.0,51.67,805,GEN,Vidhan Sabha
290,1957,Andhra Pradesh,Nizamabad,29,Harish Chandra Heda,Male,Independent,IND,402088.0,183763.0,45.7,37529,GEN,Vidhan Sabha
291,1957,Andhra Pradesh,Ongole,14,Ronda Narapa Reddy,Male,Independent,IND,477593.0,248545.0,52.04,24619,GEN,Vidhan Sabha
292,1957,Andhra Pradesh,Palwancha,56,K. Sudarshan Rao,Male,Independent,IND,51352.0,19837.0,55.31,2110,GEN,Vidhan Sabha
293,1957,Andhra Pradesh,Pargi,21,Jagannatha Rao,Male,Indian National Congress,INC,51352.0,19837.0,55.31,2110,GEN,Vidhan Sabha
294,1957,Andhra Pradesh,Parkal,53,B. Keshav Reddy,Male,Independent,IND,115082.0,80158.0,34.62,0,GEN,Vidhan Sabha
295,1957,Andhra Pradesh,Parvathipuram,2,B. Satyanarayana / Dippala Suri Dora,Male,Independent,IND,827104.0,494403.0,29.89,0,GEN,Vidhan Sabha
296,1957,Andhra Pradesh,Pathergatti,31,Masooma Begum,Female,Independent,IND,42108.0,17410.0,59.93,3456,GEN,Vidhan Sabha
297,1957,Andhra Pradesh,Peddapalli,45,B. Raja Rao,Male,Independent,IND,53716.0,21309.0,61.28,4809,GEN,Vidhan Sabha
298,1957,Andhra Pradesh,Rajahmundry,5,D. Satyanarayana Raju,Male,Independent,IND,430056.0,0.0,0.0,0,GEN,Vidhan Sabha
299,1957,Andhra Pradesh,Rajampet,18,T. N. Viswanath Reddy,Male,Independent,IND,417694.0,0.0,0.0,0,GEN,Vidhan Sabha
300,1957,Andhra Pradesh,Ramannapet,61,K. Ramachandra Reddy,Male,Independent,IND,54880.0,25607.0,58.02,4110,GEN,Vidhan Sabha
301,1957,Andhra Pradesh,Sangareddy,16,Kishan Rao,Male,Indian National Congress,INC,106561.0,68903.0,30.55,0,GEN,Vidhan Sabha
302,1957,Andhra Pradesh,Secunderabad,26,Ahmed Mohiuddin,Male,Independent,IND,341797.0,147258.0,43.08,49148,GEN,Vidhan Sabha
303,1957,Andhra Pradesh,Secunderabad Cantt,33,B.V. Gurumurthy,Male,Independent,IND,51289.0,22410.0,58.17,3660,GEN,Vidhan Sabha
304,1957,Andhra Pradesh,Secunderabad City,32,K.S. Narayana,Male,Indian National Congress,INC,49873.0,21631.0,62.03,5208,GEN,Vidhan Sabha
305,1957,Andhra Pradesh,Shadnagar,20,Shahjahan Begum,Female,Independent,IND,53716.0,21309.0,61.28,4809,GEN,Vidhan Sabha
306,1957,Andhra Pradesh,Siddipet,38,P.V. Rajeshwar Rao,Male,Independent,IND,54880.0,25607.0,58.02,4110,GEN,Vidhan Sabha
307,1957,Andhra Pradesh,Sircilla,42,K.V. Narsinga Rao,Male,Independent,IND,114484.0,86220.0,30.29,0,GEN,Vidhan Sabha
308,1957,Andhra Pradesh,Srikakulam,1,Boddepalli Rajagopala Rao,Male,Independent,IND,416861.0,153238.0,36.76,16356,GEN,Vidhan Sabha
309,1957,Andhra Pradesh,Sultan Bazar,25,Vasudev Krishnaji Naik,Male,Independent,IND,42497.0,18349.0,61.18,4110,GEN,Vidhan Sabha
310,1957,Andhra Pradesh,Suryapet,60,B. Narsimha Reddy,Male,Puducherry Democratic Front,Steering Wheel,116132.0,80158.0,34.62,0,GEN,Vidhan Sabha
311,1957,Andhra Pradesh,Tenali,12,N. G. Ranga,Male,Independent,IND,460055.0,271205.0,58.95,28417,GEN,Vidhan Sabha
312,1957,Andhra Pradesh,Vicarabad,19,Arige Ramaswamy,Male,Indian National Congress,INC,108796.0,74158.0,30.13,0,GEN,Vidhan Sabha
313,1957,Andhra Pradesh,Vijayawada,10,Komarraju Achamamba,Female,Independent,IND,406776.0,239762.0,58.94,2088,GEN,Vidhan Sabha
314,1957,Andhra Pradesh,Visakhapatnam,3,Pusapati Vijayarama Gajapathi Raju,Male,Independent,IND,371425.0,136779.0,36.83,61114,GEN,Vidhan Sabha
315,1957,Andhra Pradesh,Wanaparthi,72,Raja Ramdev Rao,Male,Indian National Congress,INC,51289.0,22410.0,58.17,3660,GEN,Vidhan Sabha
316,1957,Andhra Pradesh,Warangal,32,Sadat Ali Khan,Male,Independent,IND,343246.0,199543.0,58.13,14955,GEN,Vidhan Sabha
317,1957,Andhra Pradesh,Wardhannapet,51,E. Venkatram A Narsiah,Male,Independent,IND,42497.0,18349.0,61.18,4110,GEN,Vidhan Sabha
318,1957,Andhra Pradesh,Yakutpura,30,Shahabuddin Ahmed Khan,Male,Indian National Congress,INC,43940.0,18349.0,61.18,4110,GEN,Vidhan Sabha
319,1957,Andhra Pradesh,Yellandu,55,K.L. Narasimha Rao,Male,Indian National Congress,INC,116561.0,78158.0,34.62,0,GEN,Vidhan Sabha
320,1957,Andhra Pradesh,Zahirabad,15,M. Chenna Reddy,Male,Indian National Congress,INC,54716.0,28403.0,67.12,9722,GEN,Vidhan Sabha
321,1962,Andhra Pradesh,Adilabad,36,G. Narayan Reddy,Male,Indian National Congress,INC,365909.0,210032.0,58.86,5912,GEN,Lok Sabha
322,1962,Andhra Pradesh,Adoni,27,Pendekanti Venkatasubbaiah,Male,Indian National Congress,INC,447623.0,240004.0,51.63,39244,GEN,Lok Sabha
323,1962,Andhra Pradesh,Amalapuram,9,Bayya Suryanarayana Murthy,Male,Indian National Congress,INC,478247.0,325773.0,70.41,12570,GEN,Lok Sabha
324,1962,Andhra Pradesh,Anakapalli,5,Missula Suryanarayana Murthy,Male,Indian National Congress,INC,427862.0,255307.0,62.03,16010,GEN,Lok Sabha
325,1962,Andhra Pradesh,Anantapur,25,Osman Ali Khan,Male,Indian National Congress,INC,469211.0,290409.0,65.1,27251,GEN,Lok Sabha
326,1962,Andhra Pradesh,Cheepurupalli,3,Ravu Venkata Gopalakrishna Ranga Rao,Male,Indian National Congress,INC,410167.0,260106.0,65.85,24964,GEN,Lok Sabha
327,1962,Andhra Pradesh,Chittoor,22,Madabhusi Ananthasayanam Ayyangar,Male,Indian National Congress,INC,437788.0,287214.0,67.65,23964,GEN,Lok Sabha
328,1962,Andhra Pradesh,Cuddapah,24,Yeddula Eswara Reddy,Male,Communist Party of India,CPI,458976.0,360955.0,63.6,18435,GEN,Lok Sabha
329,1962,Andhra Pradesh,Eluru,11,Viramachaneni Vimaladevi,Female,Communist Party of India,CPI,470098.0,335961.0,73.16,1469,GEN,Lok Sabha
330,1962,Andhra Pradesh,Gadwal,29,Janumpally Rameshwar Rao,Male,Indian National Congress,INC,434287.0,259503.0,50.46,29452,GEN,Lok Sabha
331,1962,Andhra Pradesh,Gudivada,12,Manganti Ankineedu,Male,Indian National Congress,INC,493266.0,380787.0,78.76,16734,GEN,Lok Sabha
332,1962,Andhra Pradesh,Guntur,16,Kotha Raghu Ramaiah,Male,Indian National Congress,INC,516008.0,355564.0,71.47,99942,GEN,Lok Sabha
333,1962,Andhra Pradesh,Hindupur,26,K.V. Ramakrishna Reddy,Male,Indian National Congress,INC,455308.0,250973.0,54.29,46188,GEN,Lok Sabha
334,1962,Andhra Pradesh,Hyderabad,31,Gopal S. Melkote,Male,Indian National Congress,INC,361095.0,171631.0,55.01,51287,GEN,Lok Sabha
335,1962,Andhra Pradesh,Kakinada,8,Mosalakanti Tirumala Rao,Male,Indian National Congress,INC,454089.0,316290.0,71.48,18684,GEN,Lok Sabha
336,1962,Andhra Pradesh,Karimnagar,37,Juvvadi Ramapathi Rao,Male,Indian National Congress,INC,748201.0,237421.0,48.98,0,GEN,Lok Sabha
337,1962,Andhra Pradesh,Kavali,19,Bezwada Gopala Reddy,Male,Indian National Congress,INC,478746.0,321496.0,69.03,27963,GEN,Lok Sabha
338,1962,Andhra Pradesh,Khammam,41,T. Lakshikantamma,Female,Puducherry Democratic Front,TRS,376471.0,329081.0,63.97,5537,GEN,Lok Sabha
339,1962,Andhra Pradesh,Kurnool,28,Yasoda Reddy,Male,Indian National Congress,INC,462910.0,286002.0,55.83,33718,GEN,Lok Sabha
340,1962,Andhra Pradesh,Mahbubabad,40,Etikala Madhusudhan Rao,Male,Puducherry Democratic Front,INC,372879.0,277969.0,53.82,7256,GEN,Lok Sabha
341,1962,Andhra Pradesh,Mahbubnagar,30,J.B. Mutyal Rao,Male,Indian National Congress,INC,434287.0,191012.0,50.46,29452,GEN,Lok Sabha
342,1962,Andhra Pradesh,Markapur,18,Gujjula Yellamanda Reddy,Male,Communist Party of India,CPI,474652.0,299620.0,65.35,26827,GEN,Lok Sabha
343,1962,Andhra Pradesh,Masulipatnam,14,Mandali Venkataswamy,Male,Independent,IND,475481.0,348302.0,74.94,4212,GEN,Lok Sabha
344,1962,Andhra Pradesh,Medak,34,P. Hanumantha Rao,Male,Indian National Congress,INC,389517.0,194870.0,58.77,25966,GEN,Lok Sabha
